57.841, 0.44794416887572147, -0.5111366004137207, -0.008124511372771497, 0.9999315325159995
57.874, 0.4821364995911536, -0.5115975650388043, -0.0072600212252721275, 0.9999445850118261
57.907, 0.5147174684839138, -0.5120512781331149, -0.005948190700911399, 0.9999731477218461
57.939, 0.5442613179454538, -0.5124011805942239, -0.004594766439443888, 0.9999370687607438
57.974, 0.5746735541999838, -0.5126683944897575, -0.004125051862551404, 0.9999820996588031
58.007, 0.6042285115785003, -0.5128607040487474, -0.0038129780075022547, 0.9999534976527437
58.04, 0.6338001621641196, -0.5130830688929191, -0.0028858704948288827, 0.9999901139616137
58.074, 0.6628364439020157, -0.5132255854753252, -0.001924224255496867, 0.9999403989547371
58.107, 0.6885999486148741, -0.5133502345099811, -0.0006285748529631459, 0.9999940712512141
58.14, 0.7163736866327617, -0.5133594546881456, 0.0005820210075176413, 0.9999571534744259
58.174, 0.7437737610338012, -0.5132631464974448, 0.0017925488889464405, 0.9999861365254027
58.207, 0.7699924703232253, -0.5131363877646897, 0.0029470154727176214, 0.9999560415746722
58.24, 0.7938702476525074, -0.5133485478111548, 0.00398771490113593, 0.9999765465201756
58.274, 0.8198649473850366, -0.5131027859209889, 0.004727154777065865, 0.9999789888779297
58.307, 0.8444839741327956, -0.5128531256776067, 0.005737813662540184, 0.9999761246089713
58.34, 0.8690475630478847, -0.5125342896035061, 0.006720386637277678, 0.9999648552425928
58.373, 0.8914538044077644, -0.5124772539466155, 0.007219505527303237, 0.9999304734945152
58.407, 0.9140288985289069, -0.5122373059567098, 0.006970687759358244, 0.999965124860691
58.44, 0.9367417801226346, -0.5118308726446381, 0.008185766035901404, 0.9999293510012436
58.474, 0.9597304096104968, -0.5114782378883777, 0.008056675632882503, 0.9999674459521402
58.507, 0.9806382022786159, -0.5111962466248279, 0.007820684531135515, 0.9999070198627261
58.54, 1.0004968966435002, -0.5109804964139105, 0.007140249517975568, 0.9999731882605812
58.574, 1.021438523518741, -0.5106440584793291, 0.00790487280630682, 0.9999302081729934
58.607, 1.0418170228634966, -0.5103356426710309, 0.007887864458845786, 0.9999593767967684
58.641, 1.062156299055716, -0.510007613793794, 0.007864309347014754, 0.9999351075640186
58.674, 1.0811312232223869, -0.5098385087661462, 0.007123534106796133, 0.9999643224802671
58.707, 1.1004258761538284, -0.5095691986898396, 0.007448772405867001, 0.9999584439008644
58.741, 1.1195504665547296, -0.5092630180881389, 0.0075250569172596446, 0.9999515341483066
58.773, 1.1386204996069158, -0.5089953227915105, 0.007907613597128047, 0.9999638573499274
58.807, 1.1550883832838315, -0.5089081526632329, 0.007988744738404748, 0.9999149383312322
58.84, 1.171967169057569, -0.5086951482108676, 0.007427123655564823, 0.9999650799301044
58.874, 1.1895562566870563, -0.5084292191658029, 0.007768932486268237, 0.999931396900104
58.907, 1.2064947409023423, -0.5081725998926834, 0.007717109505113448, 0.9999676089245478
58.94, 1.2231122189758707, -0.5079135101270662, 0.007585326175219763, 0.999917841502443
58.974, 1.2383251179915131, -0.5077309903509899, 0.006690746110595149, 0.9999751591620621
59.007, 1.2536644544413256, -0.5075321169865687, 0.006617122142192013, 0.9999659637494646
59.04, 1.2688823265151514, -0.5073415873621321, 0.00657296074746499, 0.9999721064914552
59.074, 1.2840672038394265, -0.5071484156913885, 0.006721513831681025, 0.9999444530683915
59.107, 1.2965564778558323, -0.5068244741108527, 0.0051322047318503195, 0.9999652567528257
59.141, 1.3108942577345937, -0.5066680025297184, 0.005140966330908886, 0.9999719959159533
59.174, 1.3251474322613104, -0.5065267172026796, 0.0060416896036357155, 0.9999530730914525
59.207, 1.338696042624562, -0.5063680683472509, 0.007014998844980753, 0.9999752868351296
59.24, 1.351655070295504, -0.5061842153666675, 0.007568684242087766, 0.9999145404109951
59.274, 1.3637095747352654, -0.506040120848691, 0.006557934998246461, 0.9999784958438592
59.307, 1.3764642335964528, -0.505874332972071, 0.0065497429767854085, 0.9999406750091472
59.339, 1.3891228190539409, -0.5057132590622901, 0.0067670526188123034, 0.999953842065436
59.373, 1.4037458671004015, -0.5055194104476346, 0.006910207525891112, 0.9999750183792078
59.407, 1.4163248939070965, -0.5053479360568598, 0.006778820124854418, 0.9999181961296926
59.44, 1.4270455014039007, -0.5052307739698711, 0.006423215706480934, 0.9999769715822107
59.473, 1.4389484302984736, -0.505081009805184, 0.0063312846602207005, 0.9999693528824926
59.507, 1.4502794673459172, -0.5049464014763163, 0.006303929020595343, 0.9999778310014533
59.54, 1.4615932753064704, -0.504807496729014, 0.006256380422140896, 0.9999425294931501
59.574, 1.4712313240255164, -0.5046835162363779, 0.005318674618383183, 0.9999762217594297
59.607, 1.4819745231772705, -0.5045692673211936, 0.005593909220880817, 0.9999607936973741
59.64, 1.492539102694752, -0.5044577102310521, 0.005750641899495476, 0.999948925235336
59.674, 1.5031990485361288, -0.50434516961407, 0.006001111291779907, 0.9999819611206172
59.707, 1.5123826686572277, -0.5041676129262705, 0.0056012065021819315, 0.999925003036221
59.74, 1.5208977998841722, -0.504026247378946, 0.00515077441333431, 0.9999861794942788
59.774, 1.5308121363298268, -0.5038670726084192, 0.005798666240768685, 0.9999447254240702
59.808, 1.5402642395084547, -0.5037692692545155, 0.005635986801340008, 0.9999781826478209
59.84, 1.5493116239955804, -0.5036577804079769, 0.0056374437075448055, 0.9999347022978218
59.874, 1.5565159051981774, -0.5036273446364629, 0.004810477581953929, 0.9999828238157696
59.907, 1.5651477507917093, -0.5035361993815959, 0.0048354993160088355, 0.9999464971034527
59.94, 1.5734628613725838, -0.5034429769570345, 0.005406113551940815, 0.9999572645832794
59.973, 1.5820769795490932, -0.5033488393286368, 0.005370503409564248, 0.9999814168359928
60.007, 1.5888558158587829, -0.5032933330014514, 0.005280507656014993, 0.9999310184982888
60.041, 1.5960532344378875, -0.5032212294027093, 0.004203592236294996, 0.9999815459907566
60.074, 1.6037829960576775, -0.5030716573586521, 0.005020642049405689, 0.9999486672110425
60.107, 1.6115789120949398, -0.5030002765306496, 0.005937528212565607, 0.9999790532064371
60.14, 1.6191306149893514, -0.5029207593059446, 0.006784240147621061, 0.9999245961194546
60.174, 1.625067503708512, -0.5029355034855414, 0.0063747319325606205, 0.9999770109397935
60.207, 1.6324063853080215, -0.5028296339099455, 0.006412665320993968, 0.9999382875887712
60.24, 1.639532158597331, -0.5027126327185977, 0.007046173545314223, 0.999951424752961
60.274, 1.6483489558601436, -0.5025975528820075, 0.006882637067796749, 0.9999760688999125
60.307, 1.6551191980340645, -0.502471729573869, 0.006387487623898705, 0.9999190433010777
60.339, 1.6604628022686279, -0.5023815234451693, 0.005358221488403277, 0.9999856393132882
60.376, 1.6671026437074241, -0.5022875074210444, 0.005535723388002603, 0.9999430687207145
60.407, 1.6734278383768144, -0.5022010731203184, 0.0057484262328818024, 0.999965450989176
60.44, 1.6798547579241982, -0.5021242076137677, 0.005732806613235101, 0.9999709971786761
60.474, 1.684407245393296, -0.5018464274757325, 0.00459150427341942, 0.9999499104893488
60.507, 1.690076966383334, -0.5017725139225981, 0.004431976159431515, 0.9999774117502735
